"FileIndex","PlotIndex","TRecIndex","TRecType","Measurement","SpeciesCode","SpeciesName","GroupName","Dbh","ProductNumb","ProductName","TQIPrd","Count","GSF","PACF","DefStumpHt","HmObs","HsObs","HpObs","HmEst","HsEst","HpEst","Top","Defect","FcObs","FcEst","Age","Ht","RadialGr","SngBark","ReproPlot","OffPlot","SubMerch","PWOnly","StumpHt","StumpDia","TClass","TClassName","TClass2","TClassName2","IsGradeTree","GrdStumpHt","StopTop","TopType","TopTypeV","SGL1","GRD1","GRDV1","DEF1","SGL2","GRD2","GRDV2","DEF2","SGL3","GRD3","GRDV3","DEF3","SGL4","GRD4","GRDV4","DEF4","SGL5","GRD5","GRDV5","DEF5","SGL6","GRD6","GRDV6","DEF6","SGL7","GRD7","GRDV7","DEF7","SGL8","GRD8","GRDV8","DEF8","SGL9","GRD9","GRDV9","DEF9","SGL10","GRD10","GRDV10","DEF10","SGL11","GRD11","GRDV11","DEF11","SGL12","GRD12","GRDV12","DEF12","SGL13","GRD13","GRDV13","DEF13","SGL14","GRD14","GRDV14","DEF14","SGL15","GRD15","GRDV15","DEF15","SGL16","GRD16","GRDV16","DEF16","SGL17","GRD17","GRDV17","DEF17","SGL18","GRD18","GRDV18","DEF18","SGL19","GRD19","GRDV19","DEF19","SGL20","GRD20","GRDV20","DEF20","LogTrim","BA","PW_CFVOB","PW_CFVIB","PW_GreenTons","PW_WtCords","SW_CFVOB","SW_CFVIB","SW_GreenTons","SW_WtCords","IntQuarter","Doyle","Scribner","PW_Dollars","SW_Dollars","CC01","CC02","CC03","CC04","CC05","CC06","CC07","CC08","CC09","CC10","CC11","CC12","CC13","CC14","CC15","CC16","CC17","CC18","CC19","CC20","CC21","CC22"
1,99,4099,,0,"RS","Red Spruce","Red Spruce",6.1,1,"Pulp",0,1,1,98.54689585212589,1,46,0,0,46,0,21,0,0,0,80,0,46,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,316.2103610429825,282.1435707564122,8.741635575782865,3.71984492586505,0,0,0,0,0,0,0,3.71984492586505,0,,"N","1","1",,,,,,,,,,,,,,,,,,
1,99,4100,,0,"RS","Red Spruce","Red Spruce",10.8,1,"Pulp",0,1,1,31.43801226405504,1,60,0,0,60,0,41,0,0,0,80,0,60,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,473.6756101871625,428.5596166765531,13.09476246045559,5.572239344874721,0,0,0,0,0,0,0,5.572239344874721,0,,"N","1","1",,,,,,,,,,,,,,,,,,
1,100,4101,,0,"RS","Red Spruce","Red Spruce",14.1,4,"Sawlogs",0,1,1,18.44439254356137,1,0,0,0,48.98339,13,35,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,153.3171539904381,142.2788875291366,4.238452792248685,1.803596932871781,207.0950900190574,193.2068913129589,5.72514385837745,2.436231429096787,1139.344414443101,777.4479515430463,1069.306669755487,1.803596932871781,0.7774479515430464,,"N","1","1",,,,,,,,,,,,,,,,,,
1,100,4102,,0,"RS","Red Spruce","Red Spruce",13,4,"Sawlogs",0,1,1,21.6978099408284,1,0,0,0,48.5854,11,35,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,180.6949981486013,167.0471459038979,4.995313306533689,2.125665236822846,181.9617864011959,169.1292057072894,5.030333668356555,2.140567518449598,974.8126186881942,643.2936695892153,919.8686641054957,2.125665236822846,0.6432936695892153,,"N","1","1",,,,,,,,,,,,,,,,,,
1,100,4103,,0,"RS","Red Spruce","Red Spruce",10.7,1,"Pulp",0,1,1,32.02838685239847,1,0,0,0,47.50546,0,31,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,355.6395917392145,326.7753676370664,9.831656676429469,4.183683692097647,0,0,0,0,0,0,0,4.183683692097647,0,,"N","1","1",,,,,,,,,,,,,,,,,,
1,107,4104,,0,"RS","Red Spruce","Red Spruce",11.5,1,"Pulp",0,1,1,27.72725807183365,1,0,0,0,47.92719,0,33,0,0,0,80,0,0,0,0,0,0,0,0,0,0,3,"D",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,360.6969182395879,332.4557146218849,9.971466469847352,4.243177221211639,0,0,0,0,0,0,0,4.243177221211639,0,,"N",,,,,,,,,,,,,,,,,,,,
1,118,4129,,0,"RS","Red Spruce","Red Spruce",10.8,1,"Pulp",0,1,1,31.43801226405504,1,0,0,0,47.56137,0,31,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,355.3876793500492,326.6962179077922,9.824692558315679,4.180720237581141,0,0,0,0,0,0,0,4.180720237581141,0,,"N","1","1",,,,,,,,,,,,,,,,,,
1,118,4130,,0,"RS","Red Spruce","Red Spruce",9.8,1,"Pulp",0,1,1,38.18127589819856,1,0,0,0,46.95438,0,29,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,349.3614354322551,319.7648567368485,9.658097042449665,4.109828528701986,0,0,0,0,0,0,0,4.109828528701986,0,,"N","1","1",,,,,,,,,,,,,,,,,,
1,118,4131,,0,"RS","Red Spruce","Red Spruce",9.6,1,"Pulp",0,1,1,39.78873251495892,1,0,0,0,46.81887,0,29,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,349.8903189973412,319.9189986355667,9.672718028848573,4.116050225041946,0,0,0,0,0,0,0,4.116050225041946,0,,"N","1","1",,,,,,,,,,,,,,,,,,
1,118,4132,,0,"RS","Red Spruce","Red Spruce",9.7,1,"Pulp",0,1,1,38.97257970250329,1,0,0,0,46.88728,0,29,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,349.6253149273515,319.8424976942671,9.665391991212399,4.112932762218043,0,0,0,0,0,0,0,4.112932762218043,0,,"N","1","1",,,,,,,,,,,,,,,,,,
1,118,4133,,0,"RS","Red Spruce","Red Spruce",10.8,1,"Pulp",0,1,1,31.43801226405504,1,0,0,0,47.56137,0,31,0,0,0,80,0,0,0,0,0,0,0,0,0,0,3,"D",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,355.3876793500492,326.6962179077922,9.824692558315679,4.180720237581141,0,0,0,0,0,0,0,4.180720237581141,0,,"N","1","1",,,,,,,,,,,,,,,,,,
1,118,4134,,0,"RS","Red Spruce","Red Spruce",10.2,1,"Pulp",0,1,1,35.24538655458947,1,0,0,0,47.21051,0,31,0,5,0,80,0,0,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,356.9207067922717,327.1635168576667,9.867073102657683,4.198754511769227,0,0,0,0,0,0,0,4.198754511769227,0,,"N","1","1",,,,,,,,,,,,,,,,,,
1,119,4135,,0,"RS","Red Spruce","Red Spruce",7.7,1,"Pulp",0,1,1,61.84736147183838,1,56,0,0,56,0,33,0,0,0,80,0,56,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,443.0410756363431,394.6771176681508,12.24787073877481,5.211859888840347,0,0,0,0,0,0,0,5.211859888840347,0,,"N","1","1",,,,,,,,,,,,,,,,,,
1,119,4136,,0,"RS","Red Spruce","Red Spruce",12,4,"Sawlogs",0,1,1,25.46479083333334,1,61,0,0,61,0,43,0,2,0,80,0,61,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,476.4577540773628,433.082237927284,13.17167482957374,5.604968012584573,0,0,0,0,0,0,0,5.604968012584573,0,,"N","1","1",,,,,,,,,,,,,,,,,,
1,119,4137,,0,"RS","Red Spruce","Red Spruce",10.5,1,"Pulp",0,1,1,33.2601349659864,1,66,0,0,66,0,45,0,0,0,80,0,66,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,533.2569693677002,479.570968149463,14.74188916227574,6.273144324372656,0,0,0,0,0,0,0,6.273144324372656,0,,"N","1","1",,,,,,,,,,,,,,,,,,
1,119,4138,,0,"RS","Red Spruce","Red Spruce",8.1,1,"Pulp",0,1,1,55.8897962903779,1,67,0,0,67,0,41,0,0,0,80,0,67,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,553.1273670737155,489.8781885998167,15.29120631595448,6.506896304661481,0,0,0,0,0,0,0,6.506896304661481,0,,"N","1","1",,,,,,,,,,,,,,,,,,
1,119,4139,,0,"RS","Red Spruce","Red Spruce",13.6,4,"Sawlogs",0,1,1,19.82552808331954,1,71,0,0,71,17,53,0,0,0,80,0,71,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,262.8351665970434,242.57021130938,7.266078300891655,3.091948213145385,298.2040203662148,267.0034199870694,8.243850279530974,3.508021395545096,1601.184147632443,1109.226447642212,1526.894570919547,3.091948213145385,1.109226447642212,,"N","1","1",,,,,,,,,,,,,,,,,,
1,119,4140,,0,"RS","Red Spruce","Red Spruce",6.7,1,"Pulp",0,1,1,81.68701467541818,1,55,0,0,55,0,27,0,0,0,80,0,55,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,404.3018296202974,357.5083037224503,11.17692426492781,4.756137985075664,0,0,0,0,0,0,0,4.756137985075664,0,,"N","1","1",,,,,,,,,,,,,,,,,,
1,119,4141,,0,"RS","Red Spruce","Red Spruce",14.2,4,"Sawlogs",0,1,1,18.18552855836464,1,71,0,0,71,19,55,0,0,0,80,0,71,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,237.7033397388135,219.6230699002165,6.571308935891452,2.796301674847427,322.0205482951026,289.694731775768,8.902258205027419,3.788194980862732,1752.437304663771,1243.044301742342,1680.137264031717,2.796301674847427,1.243044301742342,,"N","1","1",,,,,,,,,,,,,,,,,,
1,119,4142,,0,"RS","Red Spruce","Red Spruce",7.1,1,"Pulp",0,1,1,72.74211423345855,1,66,0,0,66,0,37,0,0,0,80,0,66,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,536.3121291098739,471.2203076680686,14.82634905474667,6.309084704147521,0,0,0,0,0,0,0,6.309084704147521,0,,"N","1","1",,,,,,,,,,,,,,,,,,
1,119,4143,,0,"RS","Red Spruce","Red Spruce",9.6,1,"Pulp",0,1,1,39.78873251495892,1,61,0,0,61,0,39,0,0,0,80,0,61,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,484.3917270300641,435.1053514159116,13.39100951548306,5.698301921482153,0,0,0,0,0,0,0,5.698301921482153,0,,"N","1","1",,,,,,,,,,,,,,,,,,
1,120,4144,,0,"RS","Red Spruce","Red Spruce",9.3,1,"Pulp",0,1,1,42.39715261404738,1,0,0,0,46.60549,0,29,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,350.6912976076738,320.1401308625457,9.694861082897878,4.125472801233141,0,0,0,0,0,0,0,4.125472801233141,0,,"N","1","1",,,,,,,,,,,,,,,,,,
1,120,4145,,0,"RS","Red Spruce","Red Spruce",19,4,"Sawlogs",0,1,1,10.15770049861496,1,0,0,0,50.21664,23,39,0,0,0,80,0,0,0,0,0,0,0,0,0,0,1,"PU",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,63.10821828149454,59.19117845851395,1.744626723280566,0.742394350332156,297.0832057915374,281.0667621257984,8.212865360100949,3.494836323447212,1773.735034779728,1328.970177119622,1634.684322595604,0.742394350332156,1.328970177119622,,"N","1","1",,,,,,,,,,,,,,,,,,
1,121,4146,,0,"RS","Red Spruce","Red Spruce",7.6,1,"Pulp",0,1,1,63.48562970962281,1,0,0,0,45.10623,0,25,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,332.3926581898618,300.7811170297317,9.188995187816012,3.91021071821958,0,0,0,0,0,0,0,3.91021071821958,0,,"N","1","1",,,,,,,,,,,,,,,,,,
1,121,4147,,0,"RS","Red Spruce","Red Spruce",8.5,1,"Pulp",0,1,1,50.75335474048443,1,0,0,0,45.96868,0,27,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,342.3951618083508,311.3512030184884,9.465514404927925,4.027878470182096,0,0,0,0,0,0,0,4.027878470182096,0,,"N","1","1",,,,,,,,,,,,,,,,,,
1,121,4148,,0,"RS","Red Spruce","Red Spruce",12.1,4,"Sawlogs",0,1,1,25.04562290000438,1,0,0,0,48.20896,0,33,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,359.289047618574,332.0095204430763,9.93254588588495,4.226615270589341,0,0,0,0,0,0,0,4.226615270589341,0,,"N","1","1",,,,,,,,,,,,,,,,,,
1,121,4149,,0,"RS","Red Spruce","Red Spruce",13.2,4,"Sawlogs",0,1,1,21.04528228863305,1,0,0,0,48.66244,11,35,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,180.4040696433967,166.9370343851554,4.987270587874131,2.122242803350694,181.8289859445389,169.1083573313911,5.026662399671482,2.13900527645595,980.1447776520729,653.9634852898013,925.2157569333625,2.122242803350694,0.6539634852898013,,"N","1","1",,,,,,,,,,,,,,,,,,
1,121,4150,,0,"RS","Red Spruce","Red Spruce",13.7,4,"Sawlogs",0,1,1,19.53716224681044,1,0,0,0,48.8457,11,35,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272153,179.7020216497146,166.6717796565376,4.967862470767416,2.113984030113794,181.5001235203947,169.0543302820574,5.017570997805475,2.135136594810841,992.7532020338098,679.603030083241,937.7643375961186,2.113984030113794,0.6796030300832411,,"N","1","1",,,,,,,,,,,,,,,,,,
1,121,4151,,0,"RS","Red Spruce","Red Spruce",22.4,4,"Sawlogs",0,1,1,7.30813537327585,1,0,0,0,50.76498,27,41,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,40.82477759732283,38.45612690261824,1.12860099536609,0.4802557427089744,317.8738557963201,303.3074152602414,8.787622889000373,3.739413995319308,1971.493071932295,1569.7205329127,1819.362425472345,0.4802557427089744,1.5697205329127,,"N","1","1",,,,,,,,,,,,,,,,,,
1,121,4152,,0,"RS","Red Spruce","Red Spruce",14.9,4,"Sawlogs",0,1,1,16.51695900077226,1,0,0,0,49.23763,15,37,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,133.4096356505261,123.9616023145214,3.688109438628878,1.56940827175697,229.7974962213406,214.9250154529492,6.352751888231905,2.703298675843364,1283.850075078817,874.7712195906187,1182.225548377115,1.56940827175697,0.8747712195906187,,"N","1","1",,,,,,,,,,,,,,,,,,
1,122,4153,,0,"RS","Red Spruce","Red Spruce",13.5,4,"Sawlogs",0,1,1,20.12032855967078,1,0,0,0,48.77394,11,35,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,179.9785240213221,166.7761077896235,4.975506378957079,2.117236757003013,181.6311158468437,169.0762392415565,5.021192280730121,2.136677566268137,987.8287594060077,669.5202634572439,932.8792655656711,2.117236757003013,0.6695202634572439,"TRAILSIDE","N","1","1",,,,,,,,,,,,,,,,,,
1,122,4154,,0,"RS","Red Spruce","Red Spruce",8.8,1,"Pulp",0,1,1,47.35188172834292,1,0,0,0,46.22001,0,27,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,341.5909634415642,311.1603152077839,9.443282340709976,4.018418017323395,0,0,0,0,0,0,0,4.018418017323395,0,,"N","1","1",,,,,,,,,,,,,,,,,,
1,123,4155,,0,"RS","Red Spruce","Red Spruce",13.6,4,"Sawlogs",0,1,1,19.82552808331954,1,60,0,0,60,15,45,0,0,0,80,0,60,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,209.0411614102739,192.8396200142821,5.778943002878471,2.459124682075945,252.9346271390088,230.1248236049411,6.992377883042181,2.975479950230715,1359.149785134556,912.1209971981016,1272.237462326162,2.459124682075945,0.9121209971981016,,"N","1","1",,,,,,,,,,,,,,,,,,
1,123,4156,,0,"RS","Red Spruce","Red Spruce",12.2,4,"Sawlogs",0,1,1,24.63672396303147,1,60,0,0,60,9,43,0,0,0,80,0,60,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,299.2270018492985,275.0214931012329,8.272130603099107,3.520055575786854,168.247126546955,150.6549042863538,4.651191890407994,1.979230591662976,860.7105498136057,560.2128347386046,809.3029876663724,3.520055575786854,0.5602128347386046,,"N","1","1",,,,,,,,,,,,,,,,,,
1,123,4157,,0,"RS","Red Spruce","Red Spruce",9.1,1,"Pulp",0,1,1,44.28124106468362,1,47,0,0,47,0,29,0,0,0,80,0,47,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,354.4548200038319,322.9427157149212,9.798903661262472,4.169746238835095,0,0,0,0,0,0,0,4.169746238835095,0,,"N","1","1",,,,,,,,,,,,,,,,,,
1,123,4158,,0,"RS","Red Spruce","Red Spruce",7.1,1,"Pulp",0,1,1,72.74211423345855,1,48,0,0,48,0,25,0,0,0,80,0,48,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,351.0142200862766,314.7286731830106,9.703788274966675,4.129271606368798,0,0,0,0,0,0,0,4.129271606368798,0,,"N","1","1",,,,,,,,,,,,,,,,,,
1,123,4159,,0,"RS","Red Spruce","Red Spruce",12.3,4,"Sawlogs",0,1,1,24.23775375949882,1,50,0,0,50,0,35,0,0,0,80,0,50,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,375.8646444629196,346.5895106852739,10.39077826823459,4.421607773716848,0,0,0,0,0,0,0,4.421607773716848,0,,"N","1","1",,,,,,,,,,,,,,,,,,
1,123,4160,,0,"RS","Red Spruce","Red Spruce",10.1,1,"Pulp",0,1,1,35.94676603279496,1,55,0,0,55,0,37,0,0,0,80,0,55,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,431.4089828084326,390.8397071086484,11.92630152722248,5.075021926477651,0,0,0,0,0,0,0,5.075021926477651,0,,"N","1","1",,,,,,,,,,,,,,,,,,
1,123,4161,,0,"RS","Red Spruce","Red Spruce",9.7,1,"Pulp",0,1,1,38.97257970250329,1,50,0,0,50,0,31,0,0,0,80,0,50,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,377.4288647817246,343.519651205129,10.434021139664,4.440008995601702,0,0,0,0,0,0,0,4.440008995601702,0,,"N","1","1",,,,,,,,,,,,,,,,,,
1,123,4162,,0,"RS","Red Spruce","Red Spruce",9.5,1,"Pulp",0,1,1,40.63080199445984,1,57,0,0,57,0,37,0,0,0,80,0,57,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,450.3849804547888,405.7922640340759,12.45089299084252,5.298252336528732,0,0,0,0,0,0,0,5.298252336528732,0,,"N","1","1",,,,,,,,,,,,,,,,,,
1,124,4163,,0,"RS","Red Spruce","Red Spruce",8.9,1,"Pulp",0,1,1,46.29377849188497,1,0,0,0,46.3003,0,27,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,341.3236743290807,311.0919544641167,9.435893133073014,4.015273673648092,0,0,0,0,0,0,0,4.015273673648092,0,,"N","1","1",,,,,,,,,,,,,,,,,,
1,124,4164,,0,"RS","Red Spruce","Red Spruce",10.4,1,"Pulp",0,1,1,33.90283051964116,1,0,0,0,47.33167,0,31,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20.00000027272152,356.4041286676879,327.0101191355404,9.852792300167094,4.192677574539189,0,0,0,0,0,0,0,4.192677574539189,0,,"N","1","1",,,,,,,,,,,,,,,,,,
1,124,4165,,0,"RS","Red Spruce","Red Spruce",1,6,"SM",0,1,1,500,0.5,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,1,0,0,0,0,"LL",0,"TBA",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.727,0,0,0,0,0,0,0,0,0,0,0,0,0,,"N","1","1",,,,,,,,,,,,,,,,,,
